OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,Region,Country,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20230768,2024-10-08,2024-10-11,Standard Class,CUST-1099,PRD-111,North,India,1,292.88,0.1,263.59,220,43.59,Debit Card,Delivered,north.manager@ysm.com
ORD-20230769,2024-02-27,2024-03-01,First Class,CUST-1092,PRD-107,Europe,UK,2,541.63,0.05,1029.1,760,269.1,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230770,2024-03-06,2024-03-11,Standard Class,CUST-1094,PRD-114,Asia-Pac,UAE,6,149.55,0.15,762.71,660,102.71,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230771,2023-07-08,2023-07-14,Second Class,CUST-1057,PRD-113,Asia-Pac,UAE,1,620.2,0.15,527.17,450,77.17,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230772,2023-03-26,2023-03-27,Same Day,CUST-1021,PRD-104,Asia-Pac,Singapore,3,81.2,0.2,194.88,180,14.88,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230773,2023-05-17,2023-05-20,Second Class,CUST-1023,PRD-111,US-East,USA,6,301.09,0.1,1625.89,1320,305.89,Credit Card,Delivered,us.manager@ysm.com
ORD-20230774,2023-07-06,2023-07-10,Standard Class,CUST-1049,PRD-114,East,India,4,156.96,0.0,627.84,440,187.84,Cash on Delivery,Delivered,east.manager@ysm.com
ORD-20230775,2024-10-03,2024-10-05,Same Day,CUST-1012,PRD-108,Asia-Pac,UAE,3,96.72,0.0,290.16,225,65.16,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230776,2023-09-24,2023-09-26,Standard Class,CUST-1012,PRD-106,Asia-Pac,UAE,10,308.17,0.0,3081.7,2400,681.7,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230777,2024-04-09,2024-04-15,First Class,CUST-1064,PRD-102,South,India,4,1230.15,0.05,4674.57,3800,874.57,Net Banking,Delivered,south.manager@ysm.com
ORD-20230778,2024-01-27,2024-01-29,Second Class,CUST-1056,PRD-114,West,India,4,142.05,0.1,511.38,440,71.38,Debit Card,Delivered,west.manager@ysm.com
ORD-20230779,2023-05-30,2023-05-31,First Class,CUST-1038,PRD-105,South,India,8,90.8,0.05,690.08,560,130.08,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230780,2024-04-14,2024-04-15,Second Class,CUST-1002,PRD-108,West,India,6,95.75,0.15,488.32,450,38.32,Debit Card,Delivered,west.manager@ysm.com
ORD-20230781,2024-09-03,2024-09-06,Second Class,CUST-1010,PRD-102,East,India,1,1293.33,0.1,1164.0,950,214.0,Debit Card,Delivered,east.manager@ysm.com
ORD-20230782,2024-09-12,2024-09-18,First Class,CUST-1077,PRD-112,South,India,1,391.9,0.0,391.9,280,111.9,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230783,2023-11-06,2023-11-10,Second Class,CUST-1086,PRD-106,North,India,9,306.35,0.0,2757.15,2160,597.15,Net Banking,Delivered,north.manager@ysm.com
ORD-20230784,2024-05-19,2024-05-22,Second Class,CUST-1060,PRD-103,US-East,USA,9,1014.34,0.15,7759.7,7200,559.7,Net Banking,Delivered,us.manager@ysm.com
ORD-20230785,2023-02-15,2023-02-17,Same Day,CUST-1064,PRD-114,South,India,5,158.91,0.1,715.1,550,165.1,Net Banking,Delivered,south.manager@ysm.com
ORD-20230786,2023-09-27,2023-10-02,Second Class,CUST-1098,PRD-115,Asia-Pac,UAE,6,45.6,0.15,232.56,210,22.56,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230787,2024-05-18,2024-05-20,Second Class,CUST-1072,PRD-114,South,India,8,157.8,0.0,1262.4,880,382.4,UPI,Returned,south.manager@ysm.com
ORD-20230788,2023-07-07,2023-07-08,Standard Class,CUST-1061,PRD-105,South,India,8,89.79,0.15,610.57,560,50.57,Debit Card,Returned,south.manager@ysm.com
ORD-20230789,2024-01-01,2024-01-07,Standard Class,CUST-1072,PRD-108,South,India,2,100.62,0.05,191.18,150,41.18,Net Banking,Delivered,south.manager@ysm.com
ORD-20230790,2023-10-18,2023-10-20,Second Class,CUST-1022,PRD-112,South,India,5,378.49,0.2,1513.96,1400,113.96,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230791,2023-01-05,2023-01-10,Same Day,CUST-1099,PRD-110,North,India,2,192.92,0.05,366.55,300,66.55,Credit Card,Delivered,north.manager@ysm.com
ORD-20230792,2023-01-27,2023-01-30,Standard Class,CUST-1088,PRD-111,North,India,6,280.37,0.2,1345.78,1320,25.78,Net Banking,Delivered,north.manager@ysm.com
ORD-20230793,2023-03-25,2023-03-29,Standard Class,CUST-1091,PRD-111,North,India,5,296.11,0.2,1184.44,1100,84.44,Net Banking,Delivered,north.manager@ysm.com
ORD-20230794,2024-11-02,2024-11-07,Second Class,CUST-1058,PRD-106,North,India,10,345.48,0.05,3282.06,2400,882.06,Credit Card,Delivered,north.manager@ysm.com
ORD-20230795,2023-10-17,2023-10-20,Standard Class,CUST-1008,PRD-112,South,India,10,353.96,0.15,3008.66,2800,208.66,Debit Card,Delivered,south.manager@ysm.com
ORD-20230796,2023-09-03,2023-09-07,Same Day,CUST-1012,PRD-101,Asia-Pac,UAE,3,1207.4,0.15,3078.87,2550,528.87,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230797,2024-10-31,2024-11-02,Second Class,CUST-1016,PRD-105,Europe,UK,7,94.37,0.1,594.53,490,104.53,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230798,2024-01-12,2024-01-17,First Class,CUST-1026,PRD-108,North,India,7,100.43,0.15,597.56,525,72.56,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230799,2023-04-03,2023-04-07,Standard Class,CUST-1048,PRD-110,Asia-Pac,UAE,7,193.09,0.0,1351.63,1050,301.63,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230800,2024-04-19,2024-04-25,Standard Class,CUST-1029,PRD-111,West,India,3,305.19,0.15,778.23,660,118.23,Net Banking,Delivered,west.manager@ysm.com
ORD-20230801,2023-03-23,2023-03-27,Same Day,CUST-1039,PRD-103,West,India,5,1157.47,0.05,5497.98,4000,1497.98,Net Banking,Delivered,west.manager@ysm.com
ORD-20230802,2024-07-18,2024-07-19,Standard Class,CUST-1006,PRD-109,US-East,USA,7,82.65,0.15,491.77,455,36.77,Debit Card,Delivered,us.manager@ysm.com
ORD-20230803,2024-08-05,2024-08-08,Standard Class,CUST-1046,PRD-105,US-Central,USA,9,95.7,0.0,861.3,630,231.3,Debit Card,Delivered,us.manager@ysm.com
ORD-20230804,2023-07-06,2023-07-10,Same Day,CUST-1006,PRD-102,US-East,USA,5,1266.59,0.1,5699.65,4750,949.65,Debit Card,Delivered,us.manager@ysm.com
ORD-20230805,2023-09-29,2023-10-02,Standard Class,CUST-1024,PRD-104,South,India,10,77.22,0.1,694.98,600,94.98,Debit Card,Delivered,south.manager@ysm.com
ORD-20230806,2023-01-06,2023-01-10,Same Day,CUST-1015,PRD-101,Asia-Pac,UAE,8,1091.7,0.15,7423.56,6800,623.56,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230807,2023-11-07,2023-11-12,Standard Class,CUST-1079,PRD-106,US-West,USA,7,333.15,0.1,2098.84,1680,418.84,UPI,Delivered,us.manager@ysm.com
ORD-20230808,2023-07-15,2023-07-16,Same Day,CUST-1003,PRD-112,West,India,1,404.35,0.05,384.13,280,104.13,UPI,Delivered,west.manager@ysm.com
ORD-20230809,2024-03-22,2024-03-28,Same Day,CUST-1069,PRD-104,West,India,8,76.03,0.05,577.83,480,97.83,Debit Card,Returned,west.manager@ysm.com
ORD-20230810,2023-06-20,2023-06-22,Standard Class,CUST-1095,PRD-112,South,India,8,374.93,0.15,2549.52,2240,309.52,Debit Card,Delivered,south.manager@ysm.com
ORD-20230811,2023-07-26,2023-07-29,Standard Class,CUST-1073,PRD-114,West,India,1,155.84,0.1,140.26,110,30.26,Credit Card,Delivered,west.manager@ysm.com
ORD-20230812,2024-12-31,2025-01-04,First Class,CUST-1054,PRD-114,West,India,10,148.41,0.2,1187.28,1100,87.28,Credit Card,Delivered,west.manager@ysm.com
ORD-20230813,2024-05-12,2024-05-17,Standard Class,CUST-1076,PRD-112,US-West,USA,8,384.24,0.05,2920.22,2240,680.22,Cash on Delivery,Returned,us.manager@ysm.com
ORD-20230814,2024-08-13,2024-08-16,Standard Class,CUST-1071,PRD-102,US-Central,USA,7,1238.39,0.15,7368.42,6650,718.42,Debit Card,Delivered,us.manager@ysm.com
ORD-20230815,2024-10-23,2024-10-26,Second Class,CUST-1058,PRD-112,North,India,3,374.43,0.1,1010.96,840,170.96,Debit Card,Delivered,north.manager@ysm.com
ORD-20230816,2023-08-26,2023-08-31,Same Day,CUST-1029,PRD-110,West,India,6,214.77,0.2,1030.9,900,130.9,UPI,Delivered,west.manager@ysm.com
ORD-20230817,2024-12-29,2025-01-02,Second Class,CUST-1054,PRD-114,West,India,6,158.21,0.15,806.87,660,146.87,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230818,2024-12-08,2024-12-14,Second Class,CUST-1012,PRD-111,Asia-Pac,UAE,3,296.25,0.05,844.31,660,184.31,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230819,2024-03-01,2024-03-05,First Class,CUST-1039,PRD-104,West,India,1,77.51,0.0,77.51,60,17.51,Net Banking,Delivered,west.manager@ysm.com
ORD-20230820,2023-06-12,2023-06-14,Standard Class,CUST-1065,PRD-101,Europe,Germany,6,1199.66,0.15,6118.27,5100,1018.27,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230821,2024-07-29,2024-07-31,First Class,CUST-1063,PRD-105,Europe,Germany,6,101.41,0.0,608.46,420,188.46,UPI,Delivered,eu.manager@ysm.com
ORD-20230822,2024-06-11,2024-06-16,Standard Class,CUST-1086,PRD-102,North,India,8,1321.72,0.15,8987.7,7600,1387.7,Credit Card,Delivered,north.manager@ysm.com
ORD-20230823,2024-09-16,2024-09-17,Second Class,CUST-1072,PRD-101,South,India,3,1148.74,0.0,3446.22,2550,896.22,Net Banking,Delivered,south.manager@ysm.com
ORD-20230824,2023-10-27,2023-11-02,First Class,CUST-1057,PRD-113,Asia-Pac,UAE,2,608.03,0.05,1155.26,900,255.26,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230825,2023-05-06,2023-05-08,Same Day,CUST-1057,PRD-107,Asia-Pac,UAE,1,533.46,0.05,506.79,380,126.79,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230826,2023-06-25,2023-06-26,Second Class,CUST-1035,PRD-106,South,India,7,334.33,0.1,2106.28,1680,426.28,UPI,Delivered,south.manager@ysm.com
ORD-20230827,2024-06-26,2024-06-30,Same Day,CUST-1030,PRD-103,East,India,7,1128.28,0.15,6713.27,5600,1113.27,Cash on Delivery,Delivered,east.manager@ysm.com
ORD-20230828,2024-01-06,2024-01-07,Standard Class,CUST-1057,PRD-103,Asia-Pac,UAE,9,1123.22,0.0,10108.98,7200,2908.98,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230829,2023-06-18,2023-06-22,Standard Class,CUST-1008,PRD-107,South,India,3,532.7,0.2,1278.48,1140,138.48,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230830,2024-03-05,2024-03-09,First Class,CUST-1088,PRD-112,North,India,5,381.0,0.1,1714.5,1400,314.5,Credit Card,Delivered,north.manager@ysm.com
ORD-20230831,2024-06-24,2024-06-29,Same Day,CUST-1019,PRD-112,US-East,USA,4,372.62,0.2,1192.38,1120,72.38,Net Banking,Delivered,us.manager@ysm.com
ORD-20230832,2024-10-26,2024-10-30,First Class,CUST-1100,PRD-104,Europe,UK,2,85.57,0.0,171.14,120,51.14,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230833,2023-05-10,2023-05-15,First Class,CUST-1070,PRD-105,North,India,9,90.49,0.2,651.53,630,21.53,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230834,2024-10-12,2024-10-14,First Class,CUST-1003,PRD-101,West,India,9,1213.85,0.2,8739.72,7650,1089.72,UPI,Delivered,west.manager@ysm.com
ORD-20230835,2023-11-08,2023-11-14,First Class,CUST-1055,PRD-109,South,India,1,82.69,0.1,74.42,65,9.42,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230836,2023-02-18,2023-02-24,First Class,CUST-1016,PRD-108,Europe,UK,1,98.22,0.15,83.49,75,8.49,UPI,Delivered,eu.manager@ysm.com
ORD-20230837,2024-08-18,2024-08-23,Second Class,CUST-1092,PRD-115,Europe,UK,9,50.31,0.2,362.23,315,47.23,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230838,2024-11-13,2024-11-19,Second Class,CUST-1074,PRD-111,Asia-Pac,Singapore,7,281.16,0.2,1574.5,1540,34.5,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230839,2024-08-19,2024-08-21,Same Day,CUST-1100,PRD-106,Europe,UK,3,321.81,0.15,820.62,720,100.62,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230840,2024-03-11,2024-03-13,Same Day,CUST-1061,PRD-104,South,India,6,80.35,0.2,385.68,360,25.68,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230841,2024-02-09,2024-02-12,Same Day,CUST-1075,PRD-108,US-Central,USA,8,103.3,0.15,702.44,600,102.44,UPI,Delivered,us.manager@ysm.com
ORD-20230842,2023-05-11,2023-05-15,Standard Class,CUST-1092,PRD-108,Europe,UK,9,95.69,0.2,688.97,675,13.97,UPI,Delivered,eu.manager@ysm.com
ORD-20230843,2023-02-03,2023-02-09,Same Day,CUST-1021,PRD-109,Asia-Pac,Singapore,2,86.05,0.2,137.68,130,7.68,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230844,2024-08-08,2024-08-11,First Class,CUST-1006,PRD-109,US-East,USA,6,83.24,0.1,449.5,390,59.5,Net Banking,Delivered,us.manager@ysm.com
ORD-20230845,2023-01-29,2023-01-31,First Class,CUST-1019,PRD-113,US-East,USA,1,615.57,0.1,554.01,450,104.01,UPI,Delivered,us.manager@ysm.com
ORD-20230846,2024-05-15,2024-05-16,Same Day,CUST-1016,PRD-109,Europe,UK,1,85.78,0.15,72.91,65,7.91,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230847,2024-04-08,2024-04-11,Second Class,CUST-1049,PRD-108,East,India,10,106.27,0.05,1009.56,750,259.56,Cash on Delivery,Delivered,east.manager@ysm.com
ORD-20230848,2024-04-05,2024-04-11,Same Day,CUST-1058,PRD-103,North,India,6,1138.62,0.0,6831.72,4800,2031.72,Debit Card,Delivered,north.manager@ysm.com
ORD-20230849,2024-02-09,2024-02-12,Standard Class,CUST-1070,PRD-101,North,India,8,1225.37,0.1,8822.66,6800,2022.66,UPI,Delivered,north.manager@ysm.com
ORD-20230850,2024-08-08,2024-08-14,Standard Class,CUST-1099,PRD-112,North,India,2,367.3,0.2,587.68,560,27.68,UPI,Delivered,north.manager@ysm.com
ORD-20230851,2024-07-08,2024-07-13,Same Day,CUST-1097,PRD-101,Asia-Pac,Singapore,9,1225.24,0.05,10475.8,7650,2825.8,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230852,2023-05-04,2023-05-10,Second Class,CUST-1069,PRD-103,West,India,5,1153.98,0.05,5481.4,4000,1481.4,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230853,2024-06-30,2024-07-05,First Class,CUST-1042,PRD-107,South,India,8,519.76,0.0,4158.08,3040,1118.08,Debit Card,Delivered,south.manager@ysm.com
ORD-20230854,2023-01-25,2023-01-30,Second Class,CUST-1041,PRD-107,South,India,2,494.55,0.0,989.1,760,229.1,Net Banking,Delivered,south.manager@ysm.com
ORD-20230855,2023-09-19,2023-09-20,First Class,CUST-1020,PRD-105,Europe,UK,3,100.83,0.0,302.49,210,92.49,UPI,Returned,eu.manager@ysm.com
ORD-20230856,2023-03-01,2023-03-04,First Class,CUST-1050,PRD-102,South,India,7,1248.31,0.1,7864.35,6650,1214.35,Debit Card,Delivered,south.manager@ysm.com
ORD-20230857,2023-05-04,2023-05-05,Same Day,CUST-1026,PRD-104,North,India,10,84.03,0.05,798.28,600,198.28,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230858,2024-01-30,2024-01-31,Standard Class,CUST-1035,PRD-101,South,India,9,1116.62,0.15,8542.14,7650,892.14,Debit Card,Returned,south.manager@ysm.com
ORD-20230859,2024-10-10,2024-10-12,Second Class,CUST-1003,PRD-105,West,India,10,95.26,0.0,952.6,700,252.6,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230860,2023-05-09,2023-05-12,Second Class,CUST-1073,PRD-107,West,India,9,508.89,0.05,4351.01,3420,931.01,Net Banking,Delivered,west.manager@ysm.com
ORD-20230861,2023-06-22,2023-06-24,Standard Class,CUST-1069,PRD-107,West,India,9,548.06,0.15,4192.66,3420,772.66,Credit Card,Delivered,west.manager@ysm.com
ORD-20230862,2024-09-27,2024-09-30,First Class,CUST-1084,PRD-103,East,India,8,1000.09,0.1,7200.65,6400,800.65,Debit Card,Delivered,east.manager@ysm.com
ORD-20230863,2024-10-09,2024-10-11,Standard Class,CUST-1075,PRD-114,US-Central,USA,1,148.73,0.05,141.29,110,31.29,Net Banking,Delivered,us.manager@ysm.com
ORD-20230864,2024-12-16,2024-12-17,Second Class,CUST-1018,PRD-112,Europe,UK,5,381.16,0.15,1619.93,1400,219.93,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230865,2023-11-22,2023-11-28,Second Class,CUST-1044,PRD-111,US-East,USA,8,286.5,0.1,2062.8,1760,302.8,Net Banking,Delivered,us.manager@ysm.com
ORD-20230866,2024-04-15,2024-04-20,Same Day,CUST-1043,PRD-101,Europe,UK,3,1217.88,0.0,3653.64,2550,1103.64,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230867,2024-11-19,2024-11-21,Standard Class,CUST-1053,PRD-109,West,India,8,92.89,0.15,631.65,520,111.65,Credit Card,Delivered,west.manager@ysm.com
ORD-20230868,2024-11-18,2024-11-22,First Class,CUST-1087,PRD-102,Europe,Germany,7,1254.57,0.2,7025.59,6650,375.59,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230869,2024-12-14,2024-12-15,Standard Class,CUST-1016,PRD-108,Europe,UK,4,99.31,0.15,337.65,300,37.65,UPI,Delivered,eu.manager@ysm.com
ORD-20230870,2023-10-15,2023-10-21,Second Class,CUST-1091,PRD-106,North,India,10,309.19,0.1,2782.71,2400,382.71,UPI,Delivered,north.manager@ysm.com
ORD-20230871,2024-01-07,2024-01-08,Standard Class,CUST-1036,PRD-108,Asia-Pac,Singapore,10,107.32,0.05,1019.54,750,269.54,UPI,Delivered,apac.manager@ysm.com
ORD-20230872,2024-10-15,2024-10-19,Second Class,CUST-1015,PRD-114,Asia-Pac,UAE,9,143.6,0.15,1098.54,990,108.54,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230873,2024-08-02,2024-08-08,Second Class,CUST-1088,PRD-110,North,India,2,204.45,0.2,327.12,300,27.12,Credit Card,Delivered,north.manager@ysm.com
ORD-20230874,2024-08-06,2024-08-08,First Class,CUST-1067,PRD-112,South,India,4,393.81,0.0,1575.24,1120,455.24,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230875,2023-01-03,2023-01-07,Same Day,CUST-1083,PRD-111,Europe,UK,1,316.5,0.1,284.85,220,64.85,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230876,2024-11-27,2024-12-02,Standard Class,CUST-1060,PRD-108,US-East,USA,1,99.17,0.05,94.21,75,19.21,Net Banking,Delivered,us.manager@ysm.com
ORD-20230877,2024-06-29,2024-07-03,Standard Class,CUST-1041,PRD-101,South,India,6,1129.12,0.0,6774.72,5100,1674.72,UPI,Delivered,south.manager@ysm.com
ORD-20230878,2024-03-09,2024-03-10,Standard Class,CUST-1032,PRD-104,East,India,5,76.97,0.0,384.85,300,84.85,Credit Card,Delivered,east.manager@ysm.com
ORD-20230879,2023-01-25,2023-01-30,Standard Class,CUST-1081,PRD-115,Europe,Germany,5,46.09,0.05,218.93,175,43.93,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230880,2023-12-15,2023-12-16,Same Day,CUST-1043,PRD-109,Europe,UK,2,91.57,0.2,146.51,130,16.51,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230881,2024-08-15,2024-08-16,Standard Class,CUST-1011,PRD-101,West,India,7,1218.34,0.1,7675.54,5950,1725.54,UPI,Delivered,west.manager@ysm.com
ORD-20230882,2024-03-28,2024-03-29,Standard Class,CUST-1039,PRD-110,West,India,2,206.29,0.0,412.58,300,112.58,Cash on Delivery,Returned,west.manager@ysm.com
ORD-20230883,2024-01-26,2024-01-30,Standard Class,CUST-1013,PRD-110,South,India,4,210.06,0.2,672.19,600,72.19,Debit Card,Delivered,south.manager@ysm.com
ORD-20230884,2024-03-14,2024-03-19,First Class,CUST-1080,PRD-102,West,India,1,1252.03,0.15,1064.23,950,114.23,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230885,2023-04-16,2023-04-17,Second Class,CUST-1077,PRD-112,South,India,4,353.78,0.2,1132.1,1120,12.1,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230886,2024-03-07,2024-03-11,Standard Class,CUST-1093,PRD-110,Asia-Pac,UAE,4,200.84,0.05,763.19,600,163.19,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230887,2024-08-21,2024-08-25,Second Class,CUST-1066,PRD-111,North,India,5,308.19,0.2,1232.76,1100,132.76,UPI,Delivered,north.manager@ysm.com
ORD-20230888,2024-09-09,2024-09-12,Second Class,CUST-1038,PRD-106,South,India,9,346.57,0.2,2495.3,2160,335.3,Credit Card,Delivered,south.manager@ysm.com
ORD-20230889,2024-07-26,2024-07-27,Standard Class,CUST-1055,PRD-106,South,India,4,309.38,0.05,1175.64,960,215.64,Net Banking,Delivered,south.manager@ysm.com
ORD-20230890,2024-05-02,2024-05-08,First Class,CUST-1089,PRD-108,North,India,6,102.75,0.2,493.2,450,43.2,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230891,2023-12-03,2023-12-05,Second Class,CUST-1014,PRD-108,South,India,1,106.89,0.15,90.86,75,15.86,Credit Card,Delivered,south.manager@ysm.com
ORD-20230892,2024-12-10,2024-12-12,Same Day,CUST-1060,PRD-110,US-East,USA,8,193.89,0.1,1396.01,1200,196.01,UPI,Delivered,us.manager@ysm.com
ORD-20230893,2023-01-07,2023-01-10,Second Class,CUST-1002,PRD-102,West,India,9,1255.5,0.0,11299.5,8550,2749.5,Net Banking,Delivered,west.manager@ysm.com
ORD-20230894,2024-10-08,2024-10-13,Second Class,CUST-1098,PRD-106,Asia-Pac,UAE,1,302.11,0.05,287.0,240,47.0,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230895,2023-09-26,2023-10-02,Second Class,CUST-1023,PRD-106,US-East,USA,4,340.68,0.05,1294.58,960,334.58,Credit Card,Delivered,us.manager@ysm.com
ORD-20230896,2023-09-26,2023-09-27,First Class,CUST-1003,PRD-114,West,India,7,152.4,0.0,1066.8,770,296.8,UPI,Delivered,west.manager@ysm.com
ORD-20230897,2023-09-03,2023-09-06,Same Day,CUST-1048,PRD-111,Asia-Pac,UAE,9,282.54,0.2,2034.29,1980,54.29,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230898,2023-05-14,2023-05-16,Same Day,CUST-1025,PRD-109,Europe,Germany,6,86.17,0.1,465.32,390,75.32,UPI,Delivered,eu.manager@ysm.com
ORD-20230899,2024-09-22,2024-09-27,Second Class,CUST-1025,PRD-114,Europe,Germany,3,149.28,0.1,403.06,330,73.06,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230900,2023-10-14,2023-10-16,Same Day,CUST-1066,PRD-110,North,India,4,214.08,0.0,856.32,600,256.32,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230901,2024-06-04,2024-06-08,Same Day,CUST-1097,PRD-115,Asia-Pac,Singapore,9,48.27,0.1,390.99,315,75.99,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230902,2023-11-26,2023-12-02,First Class,CUST-1048,PRD-109,Asia-Pac,UAE,8,90.28,0.15,613.9,520,93.9,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230903,2024-08-20,2024-08-26,Second Class,CUST-1005,PRD-104,South,India,4,77.63,0.15,263.94,240,23.94,Debit Card,Delivered,south.manager@ysm.com
ORD-20230904,2024-03-11,2024-03-15,Standard Class,CUST-1074,PRD-103,Asia-Pac,Singapore,6,1149.68,0.1,6208.27,4800,1408.27,UPI,Delivered,apac.manager@ysm.com
ORD-20230905,2023-10-30,2023-11-03,First Class,CUST-1067,PRD-106,South,India,1,311.05,0.15,264.39,240,24.39,Debit Card,Delivered,south.manager@ysm.com
ORD-20230906,2024-03-18,2024-03-22,Standard Class,CUST-1048,PRD-113,Asia-Pac,UAE,5,607.28,0.15,2580.94,2250,330.94,UPI,Delivered,apac.manager@ysm.com
ORD-20230907,2023-09-29,2023-10-05,Standard Class,CUST-1010,PRD-106,East,India,5,343.27,0.2,1373.08,1200,173.08,Net Banking,Delivered,east.manager@ysm.com
ORD-20230908,2023-04-11,2023-04-12,Second Class,CUST-1010,PRD-106,East,India,4,301.84,0.1,1086.62,960,126.62,Net Banking,Delivered,east.manager@ysm.com
ORD-20230909,2024-11-30,2024-12-03,First Class,CUST-1025,PRD-112,Europe,Germany,3,383.83,0.2,921.19,840,81.19,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230910,2023-10-16,2023-10-19,Second Class,CUST-1052,PRD-107,West,India,1,537.46,0.15,456.84,380,76.84,Debit Card,Delivered,west.manager@ysm.com
ORD-20230911,2023-08-03,2023-08-07,Same Day,CUST-1030,PRD-109,East,India,9,88.88,0.15,679.93,585,94.93,Net Banking,Delivered,east.manager@ysm.com
ORD-20230912,2023-11-17,2023-11-19,Same Day,CUST-1055,PRD-113,South,India,7,647.27,0.05,4304.35,3150,1154.35,Debit Card,Delivered,south.manager@ysm.com
ORD-20230913,2023-01-31,2023-02-03,Same Day,CUST-1018,PRD-110,Europe,UK,5,213.71,0.0,1068.55,750,318.55,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230914,2024-03-05,2024-03-09,First Class,CUST-1088,PRD-113,North,India,9,598.8,0.1,4850.28,4050,800.28,Cash on Delivery,Returned,north.manager@ysm.com
ORD-20230915,2023-02-02,2023-02-04,Same Day,CUST-1020,PRD-106,Europe,UK,10,327.27,0.2,2618.16,2400,218.16,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230916,2024-02-05,2024-02-06,Same Day,CUST-1069,PRD-107,West,India,2,489.31,0.1,880.76,760,120.76,Net Banking,Delivered,west.manager@ysm.com
ORD-20230917,2023-04-17,2023-04-23,Standard Class,CUST-1071,PRD-103,US-Central,USA,10,1005.13,0.15,8543.6,8000,543.6,UPI,Delivered,us.manager@ysm.com
ORD-20230918,2024-01-31,2024-02-03,Same Day,CUST-1027,PRD-104,West,India,9,78.49,0.0,706.41,540,166.41,Credit Card,Delivered,west.manager@ysm.com
ORD-20230919,2023-01-12,2023-01-14,Standard Class,CUST-1042,PRD-114,South,India,7,157.52,0.05,1047.51,770,277.51,UPI,Delivered,south.manager@ysm.com
ORD-20230920,2024-05-04,2024-05-10,Second Class,CUST-1009,PRD-107,West,India,4,547.59,0.05,2080.84,1520,560.84,Net Banking,Delivered,west.manager@ysm.com
ORD-20230921,2024-12-27,2025-01-02,Second Class,CUST-1061,PRD-103,South,India,5,1096.59,0.2,4386.36,4000,386.36,Cash on Delivery,Delivered,south.manager@ysm.com
